"REF_DATE","GEO","DGUID","Sex","Infant or perinatal mortality","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2000","Prince Edward Island","2016A000211","Females","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116625187","7.3.2.3","2.7","","","","1"
"2000","Prince Edward Island","2016A000211","Females","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116625188","7.3.2.4","18.0","","","","1"
"2000","Prince Edward Island","2015A00071100","Both sexes","Infant mortality","Number","Number","223","units ","0","v116625189","8.1.1.1","5","","","","0"
"2000","Prince Edward Island","2015A00071100","Both sexes","Infant mortality","Rate","Rate","257","units ","0","v116625190","8.1.1.2","3.6","","","","1"
"2000","Prince Edward Island","2015A00071100","Both sexes","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116625191","8.1.1.3","1.3","","","","1"
"2000","Prince Edward Island","2015A00071100","Both sexes","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116625192","8.1.1.4","9.0","","","","1"
"2000","Prince Edward Island","2015A00071100","Both sexes","Perinatal mortality","Number","Number","223","units ","0","v116625193","8.1.2.1","10","","","","0"
"2000","Prince Edward Island","2015A00071100","Both sexes","Perinatal mortality","Rate","Rate","257","units ","0","v116625194","8.1.2.2","7.2","","","","1"
"2000","Prince Edward Island","2015A00071100","Both sexes","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116625195","8.1.2.3","3.7","","","","1"
"2000","Prince Edward Island","2015A00071100","Both sexes","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116625196","8.1.2.4","13.8","","","","1"
"2000","Prince Edward Island","2015A00071100","Males","Infant mortality","Number","Number","223","units ","0","v116625197","8.2.1.1","5","","","","0"
"2000","Prince Edward Island","2015A00071100","Males","Infant mortality","Rate","Rate","257","units ","0","v116625198","8.2.1.2","7.2","","","","1"
"2000","Prince Edward Island","2015A00071100","Males","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116625199","8.2.1.3","2.7","","","","1"
"2000","Prince Edward Island","2015A00071100","Males","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116625200","8.2.1.4","17.7","","","","1"
"2000","Prince Edward Island","2015A00071100","Males","Perinatal mortality","Number","Number","223","units ","0","v116625201","8.2.2.1","5","","","","0"
"2000","Prince Edward Island","2015A00071100","Males","Perinatal mortality","Rate","Rate","257","units ","0","v116625202","8.2.2.2","7.2","","","","1"
"2000","Prince Edward Island","2015A00071100","Males","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116625203","8.2.2.3","2.7","","","","1"
"2000","Prince Edward Island","2015A00071100","Males","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116625204","8.2.2.4","17.7","","","","1"
"2000","Prince Edward Island","2015A00071100","Females","Infant mortality","Number","Number","223","units ","0","v116625205","8.3.1.1","0","","","","0"
"2000","Prince Edward Island","2015A00071100","Females","Infant mortality","Rate","Rate","257","units ","0","v116625206","8.3.1.2","0.0","","","","1"
"2000","Prince Edward Island","2015A00071100","Females","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116625207","8.3.1.3","0.0","","","","1"
"2000","Prince Edward Island","2015A00071100","Females","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116625208","8.3.1.4","0.0","","","","1"
"2000","Prince Edward Island","2015A00071100","Females","Perinatal mortality","Number","Number","223","units ","0","v116625209","8.3.2.1","5","","","","0"
"2000","Prince Edward Island","2015A00071100","Females","Perinatal mortality","Rate","Rate","257","units ","0","v116625210","8.3.2.2","7.3","","","","1"
"2000","Prince Edward Island","2015A00071100","Females","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116625211","8.3.2.3","2.7","","","","1"
"2000","Prince Edward Island","2015A00071100","Females","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116625212","8.3.2.4","18.0","","","","1"
"2000","Nova Scotia","2016A000212","Both sexes","Infant mortality","Number","Number","223","units ","0","v116625213","9.1.1.1","45","","","","0"
"2000","Nova Scotia","2016A000212","Both sexes","Infant mortality","Rate","Rate","257","units ","0","v116625214","9.1.1.2","5.1","","","","1"
"2000","Nova Scotia","2016A000212","Both sexes","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116625215","9.1.1.3","3.7","","","","1"
"2000","Nova Scotia","2016A000212","Both sexes","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116625216","9.1.1.4","6.8","","","","1"
"2000","Nova Scotia","2016A000212","Both sexes","Perinatal mortality","Number","Number","223","units ","0","v116625217","9.1.2.1","55","","","","0"
"2000","Nova Scotia","2016A000212","Both sexes","Perinatal mortality","Rate","Rate","257","units ","0","v116625218","9.1.2.2","6.2","","","","1"
"2000","Nova Scotia","2016A000212","Both sexes","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116625219","9.1.2.3","4.7","","","","1"
"2000","Nova Scotia","2016A000212","Both sexes","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116625220","9.1.2.4","8.1","","","","1"
"2000","Nova Scotia","2016A000212","Males","Infant mortality","Number","Number","223","units ","0","v116625221","9.2.1.1","25","","","","0"
"2000","Nova Scotia","2016A000212","Males","Infant mortality","Rate","Rate","257","units ","0","v116625222","9.2.1.2","5.5","","","","1"
"2000","Nova Scotia","2016A000212","Males","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116625223","9.2.1.3","3.6","","","","1"
"2000","Nova Scotia","2016A000212","Males","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116625224","9.2.1.4","8.3","","","","1"
"2000","Nova Scotia","2016A000212","Males","Perinatal mortality","Number","Number","223","units ","0","v116625225","9.2.2.1","35","","","","0"
"2000","Nova Scotia","2016A000212","Males","Perinatal mortality","Rate","Rate","257","units ","0","v116625226","9.2.2.2","7.7","","","","1"
"2000","Nova Scotia","2016A000212","Males","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116625227","9.2.2.3","5.5","","","","1"
"2000","Nova Scotia","2016A000212","Males","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116625228","9.2.2.4","10.8","","","","1"
"2000","Nova Scotia","2016A000212","Females","Infant mortality","Number","Number","223","units ","0","v116625229","9.3.1.1","20","","","","0"
"2000","Nova Scotia","2016A000212","Females","Infant mortality","Rate","Rate","257","units ","0","v116625230","9.3.1.2","4.6","","","","1"
"2000","Nova Scotia","2016A000212","Females","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116625231","9.3.1.3","2.9","","","","1"
"2000","Nova Scotia","2016A000212","Females","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116625232","9.3.1.4","7.2","","","","1"
"2000","Nova Scotia","2016A000212","Females","Perinatal mortality","Number","Number","223","units ","0","v116625233","9.3.2.1","20","","","","0"
"2000","Nova Scotia","2016A000212","Females","Perinatal mortality","Rate","Rate","257","units ","0","v116625234","9.3.2.2","4.6","","","","1"
"2000","Nova Scotia","2016A000212","Females","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116625235","9.3.2.3","2.9","","","","1"
"2000","Nova Scotia","2016A000212","Females","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116625236","9.3.2.4","7.2","","","","1"
"2000","Zone 1 - Western, Nova Scotia","2015A00071201","Both sexes","Infant mortality","Number","Number","223","units ","0","v116625237","10.1.1.1","10","","","","0"
"2000","Zone 1 - Western, Nova Scotia","2015A00071201","Both sexes","Infant mortality","Rate","Rate","257","units ","0","v116625238","10.1.1.2","5.4","","","","1"
"2000","Zone 1 - Western, Nova Scotia","2015A00071201","Both sexes","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116625239","10.1.1.3","2.7","","","","1"
"2000","Zone 1 - Western, Nova Scotia","2015A00071201","Both sexes","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116625240","10.1.1.4","10.3","","","","1"
"2000","Zone 1 - Western, Nova Scotia","2015A00071201","Both sexes","Perinatal mortality","Number","Number","223","units ","0","v116625241","10.1.2.1","10","","","","0"
"2000","Zone 1 - Western, Nova Scotia","2015A00071201","Both sexes","Perinatal mortality","Rate","Rate","257","units ","0","v116625242","10.1.2.2","5.4","","","","1"
"2000","Zone 1 - Western, Nova Scotia","2015A00071201","Both sexes","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116625243","10.1.2.3","2.7","","","","1"
"2000","Zone 1 - Western, Nova Scotia","2015A00071201","Both sexes","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116625244","10.1.2.4","10.3","","","","1"
"2000","Zone 1 - Western, Nova Scotia","2015A00071201","Males","Infant mortality","Number","Number","223","units ","0","v116625245","10.2.1.1","5","","","","0"
"2000","Zone 1 - Western, Nova Scotia","2015A00071201","Males","Infant mortality","Rate","Rate","257","units ","0","v116625246","10.2.1.2","5.2","","","","1"
"2000","Zone 1 - Western, Nova Scotia","2015A00071201","Males","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116625247","10.2.1.3","1.9","","","","1"
"2000","Zone 1 - Western, Nova Scotia","2015A00071201","Males","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116625248","10.2.1.4","12.9","","","","1"
"2000","Zone 1 - Western, Nova Scotia","2015A00071201","Males","Perinatal mortality","Number","Number","223","units ","0","v116625249","10.2.2.1","5","","","","0"
"2000","Zone 1 - Western, Nova Scotia","2015A00071201","Males","Perinatal mortality","Rate","Rate","257","units ","0","v116625250","10.2.2.2","5.2","","","","1"
"2000","Zone 1 - Western, Nova Scotia","2015A00071201","Males","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116625251","10.2.2.3","1.9","","","","1"
"2000","Zone 1 - Western, Nova Scotia","2015A00071201","Males","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116625252","10.2.2.4","12.9","","","","1"
"2000","Zone 1 - Western, Nova Scotia","2015A00071201","Females","Infant mortality","Number","Number","223","units ","0","v116625253","10.3.1.1","5","","","","0"
"2000","Zone 1 - Western, Nova Scotia","2015A00071201","Females","Infant mortality","Rate","Rate","257","units ","0","v116625254","10.3.1.2","5.6","","","","1"
"2000","Zone 1 - Western, Nova Scotia","2015A00071201","Females","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116625255","10.3.1.3","2.1","","","","1"
"2000","Zone 1 - Western, Nova Scotia","2015A00071201","Females","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116625256","10.3.1.4","13.9","","","","1"
"2000","Zone 1 - Western, Nova Scotia","2015A00071201","Females","Perinatal mortality","Number","Number","223","units ","0","v116625257","10.3.2.1","5","","","","0"
"2000","Zone 1 - Western, Nova Scotia","2015A00071201","Females","Perinatal mortality","Rate","Rate","257","units ","0","v116625258","10.3.2.2","5.6","","","","1"
"2000","Zone 1 - Western, Nova Scotia","2015A00071201","Females","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116625259","10.3.2.3","2.1","","","","1"
"2000","Zone 1 - Western, Nova Scotia","2015A00071201","Females","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116625260","10.3.2.4","13.9","","","","1"
"2000","Zone 2 - Northern, Nova Scotia","2015A00071202","Both sexes","Infant mortality","Number","Number","223","units ","0","v116625261","11.1.1.1","5","","","","0"
"2000","Zone 2 - Northern, Nova Scotia","2015A00071202","Both sexes","Infant mortality","Rate","Rate","257","units ","0","v116625262","11.1.1.2","3.5","","","","1"
"2000","Zone 2 - Northern, Nova Scotia","2015A00071202","Both sexes","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116625263","11.1.1.3","1.3","","","","1"
"2000","Zone 2 - Northern, Nova Scotia","2015A00071202","Both sexes","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116625264","11.1.1.4","8.6","","","","1"
"2000","Zone 2 - Northern, Nova Scotia","2015A00071202","Both sexes","Perinatal mortality","Number","Number","223","units ","0","v116625265","11.1.2.1","5","","","","0"
